N,P,K,temperature,humidity,ph,rainfall,soil_type,season_duration,label
115.0,17.0,55.0,27.57826922,94.11878202,6.776533055,280.8253201,Loam,89,muskmelon
114.0,27.0,48.0,27.82054812,93.03555162,6.528404378,263.2405487,Sandy Loam,89,muskmelon
101.0,25.0,52.0,29.09910406,94.22237826,6.750145572,225.2497327,Loam,89,muskmelon
118.0,18.0,52.0,28.04943594,90.83130708,6.562832807,207.6223014,Sandy Loam,89,muskmelon
95.0,26.0,45.0,29.91690582,94.55695552,6.117530021,281.6057247,Sandy Loam,89,muskmelon
81.0,25.0,49.0,29.86895762,93.25103208,6.076459669,262.6243014,Sandy Loam,89,muskmelon
117.0,24.0,53.0,29.17220859,92.21405224,6.293486295,213.0290472,Sandy Loam,89,muskmelon
114.0,30.0,51.0,29.24908541,90.06998135,6.069171847,259.3496537,Sandy Loam,89,muskmelon
113.0,6.0,52.0,27.76317235,90.35567642,6.740983646,252.1609113,Loam,89,muskmelon
108.0,26.0,52.0,28.82629037,94.26765349,6.201797639,262.3838511,Sandy Loam,89,muskmelon
81.0,30.0,48.0,28.52379742,92.09688432,6.041027474,298.6681385,Sandy Loam,89,muskmelon
115.0,9.0,52.0,29.06785065,90.97685539,6.019372459,291.194739,Loam,89,muskmelon
83.0,7.0,45.0,29.08417927,90.73891887,6.704104127,253.3014238,Sandy Loam,89,muskmelon
84.0,21.0,55.0,28.47090661,94.79453182,6.494251024,210.8484101,Loam,89,muskmelon
109.0,26.0,45.0,28.27973674,90.38971208,6.224535449,215.8992507,Loam,89,muskmelon
95.0,27.0,55.0,28.47212559,91.21322065,6.160414414,208.8620369,Loam,89,muskmelon
119.0,5.0,55.0,29.68846716,94.30111601,6.168757984,268.3924845,Sandy Loam,89,muskmelon
110.0,14.0,51.0,27.02415146,91.66737633,6.085444691,212.6034986,Sandy Loam,89,muskmelon
82.0,18.0,48.0,29.09588297,94.16748386,6.159050816,267.0581328,Sandy Loam,89,muskmelon
87.0,14.0,48.0,29.69238699,92.58862544,6.606033244,291.102594,Loam,89,muskmelon
85.0,9.0,53.0,28.20619412,92.86798698,6.447662945,287.8654515,Sandy Loam,89,muskmelon
100.0,6.0,53.0,29.05248036,93.92217834,6.105909623,236.6620626,Loam,89,muskmelon
107.0,12.0,46.0,29.57240298,93.61870344,6.559763394,275.6918621,Sandy Loam,89,muskmelon
91.0,13.0,47.0,29.10968327,92.43510994,6.14410903,279.5602304,Loam,89,muskmelon
102.0,25.0,50.0,28.20480805,92.91440379,6.099662369,203.6001144,Sandy Loam,89,muskmelon
117.0,25.0,53.0,29.11858526,92.12543021,6.413927319,245.2020164,Sandy Loam,89,muskmelon
85.0,21.0,52.0,29.62800691,90.10051615,6.075144116,236.9586761,Sandy Loam,89,muskmelon
104.0,25.0,55.0,29.81196601,90.36881284,6.123802502,226.8766503,Loam,89,muskmelon
102.0,24.0,54.0,27.72338349,90.93897939,6.698468621,228.1863447,Loam,89,muskmelon
116.0,25.0,50.0,29.26092798,92.92367701,6.088885814,287.0627683,Sandy Loam,89,muskmelon
100.0,17.0,48.0,29.72791119,94.29753295,6.367800632,265.2364146,Sandy Loam,89,muskmelon
110.0,25.0,54.0,28.91105641,90.78413842,6.425930938,234.4398467,Loam,89,muskmelon
104.0,25.0,51.0,28.96361426,93.88482153,6.469983276,235.6130173,Loam,89,muskmelon
107.0,11.0,54.0,28.59052369,91.33617236,6.094016338,294.4008034,Loam,89,muskmelon
98.0,26.0,52.0,27.33897716,90.69759008,6.150090899,286.9113835,Sandy Loam,89,muskmelon
88.0,17.0,52.0,29.90415889,90.75284363,6.646962425,253.7828397,Loam,89,muskmelon
87.0,25.0,46.0,27.42711692,90.02696201,6.379690748,217.508774,Sandy Loam,89,muskmelon
120.0,8.0,46.0,29.55657523,90.70937262,6.732834334,283.6535596,Loam,89,muskmelon
95.0,13.0,46.0,29.84070774,93.76312893,6.126019932,232.8207838,Sandy Loam,89,muskmelon
108.0,22.0,47.0,28.53545677,91.72742702,6.161123579,251.290048,Loam,89,muskmelon
82.0,13.0,52.0,27.11535046,94.86907886,6.442810053,265.1924782,Loam,89,muskmelon
120.0,23.0,55.0,27.84492803,91.60666594,6.732049075,264.7844429,Loam,89,muskmelon
110.0,22.0,47.0,29.03157242,91.82172592,6.243673725,249.3861254,Loam,89,muskmelon
95.0,23.0,45.0,27.82424457,90.56698742,6.266208727,211.9014526,Loam,89,muskmelon
106.0,10.0,49.0,27.72653142,92.00687531,6.350623739,202.1126747,Sandy Loam,89,muskmelon
99.0,12.0,52.0,28.69708334,94.30759855,6.002927293,222.1807088,Loam,89,muskmelon
106.0,20.0,51.0,29.73019662,90.97015715,6.342573112,204.9035619,Loam,89,muskmelon
83.0,11.0,53.0,29.54097171,92.91778307,6.163921248,219.653077,Loam,89,muskmelon
117.0,19.0,55.0,28.80311922,91.78336933,6.121745389,251.6359891,Sandy Loam,89,muskmelon
98.0,26.0,49.0,27.29035669,90.53330091,6.130160473,234.9535234,Loam,89,muskmelon
113.0,20.0,48.0,27.46583649,94.87679041,6.440584681,272.7899847,Sandy Loam,89,muskmelon
101.0,17.0,47.0,29.49401389,94.72981338,6.185053234,263.0820876,Loam,89,muskmelon
98.0,7.0,45.0,27.79161808,92.51054946,6.157724816,268.5422624,Loam,89,muskmelon
93.0,22.0,48.0,29.12533739,91.52291141,6.776987974,219.0440445,Sandy Loam,89,muskmelon
95.0,21.0,47.0,27.93114233,93.56161439,6.431970877,206.6127836,Loam,89,muskmelon
109.0,12.0,48.0,29.45771748,92.12534736,6.708743843,207.6212031,Sandy Loam,89,muskmelon
118.0,12.0,47.0,27.96872279,92.17444796,6.010739645,289.4766949,Sandy Loam,89,muskmelon
100.0,14.0,49.0,29.48882958,91.07574233,6.365956658,260.1909355,Loam,89,muskmelon
89.0,9.0,47.0,29.47156259,90.77069618,6.668382766,287.5226067,Sandy Loam,89,muskmelon
95.0,16.0,46.0,27.0767265,90.14362622,6.74669542,244.514648,Loam,89,muskmelon
95.0,7.0,45.0,27.30008597,90.80015308,6.031665834,250.9484511,Loam,89,muskmelon
87.0,6.0,45.0,29.82729394,90.79007335,6.40077205,228.4203589,Sandy Loam,89,muskmelon
93.0,20.0,50.0,29.93061247,93.22980899,6.448792689,243.4814338,Sandy Loam,89,muskmelon
84.0,29.0,49.0,29.94349168,93.90741192,6.251420275,203.9020503,Sandy Loam,89,muskmelon
111.0,5.0,47.0,28.03306461,91.47355778,6.274452811,211.7924769,Sandy Loam,89,muskmelon
111.0,5.0,52.0,29.8843055,94.0371147,6.135996372,210.000988,Loam,89,muskmelon
111.0,15.0,54.0,27.7058373,92.91185695,6.194090172,220.6207161,Loam,89,muskmelon
89.0,11.0,47.0,29.78714005,94.65343534,6.327822962,278.659442,Sandy Loam,89,muskmelon
110.0,15.0,48.0,28.57819995,92.86597437,6.212567211,275.987178,Loam,89,muskmelon
95.0,30.0,52.0,29.48069921,90.33698678,6.640470863,260.365768,Loam,89,muskmelon
115.0,12.0,52.0,27.51492243,94.96218673,6.685553129,210.1796432,Loam,89,muskmelon
120.0,25.0,50.0,28.05457761,94.81637388,6.327210469,218.4869328,Loam,89,muskmelon
102.0,11.0,45.0,29.03167341,93.12603235,6.35544263,241.5591199,Sandy Loam,89,muskmelon
94.0,5.0,55.0,28.5854649,91.89216849,6.085682344,268.8372572,Sandy Loam,89,muskmelon
84.0,18.0,46.0,27.08808014,93.42402083,6.781050373,253.2159689,Loam,89,muskmelon
107.0,22.0,54.0,27.99611732,90.84660317,6.630301421,216.1893763,Sandy Loam,89,muskmelon
80.0,18.0,52.0,27.87317436,91.14849627,6.484799661,240.5207925,Sandy Loam,89,muskmelon
86.0,18.0,45.0,28.96586565,90.71832938,6.566759102,222.5838137,Sandy Loam,89,muskmelon
113.0,28.0,48.0,28.87726019,92.48839665,6.170520518,244.4267592,Loam,89,muskmelon
115.0,18.0,53.0,29.17052093,94.19790371,6.012480351,220.6994464,Loam,89,muskmelon
82.0,20.0,54.0,29.34033587,90.01506395,6.541150335,214.4532907,Loam,89,muskmelon
98.0,22.0,47.0,29.07265321,91.91533173,6.341400922,288.3568362,Sandy Loam,89,muskmelon
117.0,25.0,54.0,28.68275966,92.50969311,6.150686364,291.1187663,Loam,89,muskmelon
83.0,15.0,49.0,28.92705913,91.39356832,6.438008153,232.0076686,Loam,89,muskmelon
120.0,16.0,51.0,27.99901833,91.64193051,6.547041903,232.8618248,Sandy Loam,89,muskmelon
111.0,5.0,50.0,27.59350075,91.79742953,6.399891457,248.4266123,Loam,89,muskmelon
85.0,21.0,47.0,29.87331077,90.60932469,6.186770318,246.9720481,Loam,89,muskmelon
90.0,23.0,54.0,28.55852465,90.45773041,6.159020864,272.6588346,Sandy Loam,89,muskmelon
99.0,29.0,55.0,29.19378695,91.46241065,6.660954816,264.8240255,Sandy Loam,89,muskmelon
102.0,11.0,47.0,27.98780984,92.78226196,6.504906979,271.4509034,Sandy Loam,89,muskmelon
80.0,18.0,51.0,28.05380704,91.81758779,6.706053225,207.6582087,Loam,89,muskmelon
87.0,21.0,52.0,27.3506296,94.2911951,6.067665498,272.1244021,Loam,89,muskmelon
114.0,8.0,52.0,29.34081108,94.5513539,6.419083092,282.2908103,Loam,89,muskmelon
99.0,6.0,46.0,28.61475136,94.22253035,6.39637861,289.8574189,Sandy Loam,89,muskmelon
89.0,25.0,50.0,27.04863538,91.34685096,6.375923383,250.8146686,Sandy Loam,89,muskmelon
96.0,13.0,55.0,29.5275305,94.57459443,6.700337732,211.3545688,Loam,89,muskmelon
82.0,26.0,47.0,28.50416396,93.46806467,6.565312653,242.0007242,Loam,89,muskmelon
106.0,21.0,52.0,28.89578588,94.78993038,6.286515359,230.362503,Sandy Loam,89,muskmelon
90.0,15.0,52.0,27.04927452,91.3821731,6.448061578,236.5747461,Sandy Loam,89,muskmelon
106.0,16.0,54.0,28.96017885,91.69532178,6.585872508,247.458198,Sandy Loam,89,muskmelon
24.0,128.0,196.0,22.75088787,90.69489172,5.521466996,1104.317855,Silty Loam,186,apple
7.0,144.0,197.0,23.8494014,94.34814995,6.133220586,1140.512495,Sandy Loam,188,apple
14.0,128.0,205.0,22.60800988,94.58900601,6.226289556,1160.396587,Silty Loam,188,apple
8.0,120.0,201.0,21.18667419,91.13435689,6.321152192,1222.33323,Sandy Loam,190,apple
20.0,129.0,201.0,23.41044706,91.69913296,5.587905967,1160.777931,Loam,188,apple
32.0,137.0,204.0,22.86006627,93.12859895,5.824151693,1177.296726,Loam,189,apple
27.0,139.0,205.0,22.48403042,93.40819246,5.772179946,1055.473627,Loam,185,apple
0.0,123.0,205.0,22.02775403,92.96129462,5.790993052,1211.349176,Silty Loam,190,apple
22.0,144.0,196.0,21.91191314,91.68748063,6.499226821,1170.761277,Sandy Loam,189,apple
1.0,124.0,199.0,23.71059131,93.27392415,5.658473817,1126.676589,Loam,187,apple
30.0,122.0,197.0,21.37784654,92.72043743,5.573241391,1061.417017,Loam,185,apple
29.0,121.0,196.0,22.84852833,94.32130209,6.079497202,1235.977843,Sandy Loam,191,apple
13.0,126.0,204.0,23.1094265,92.79630809,6.383180271,1081.83792,Loam,186,apple
9.0,139.0,199.0,23.25230817,94.54128292,5.867420996,1053.558408,Sandy Loam,185,apple
0.0,133.0,200.0,23.67287749,90.4935574,5.708418722,1042.298028,Sandy Loam,184,apple
30.0,143.0,199.0,23.76881552,90.59810302,5.7983508,1022.648546,Sandy Loam,184,apple
36.0,140.0,198.0,23.34386401,91.47684705,6.28188384,1044.267991,Sandy Loam,184,apple
37.0,137.0,199.0,22.63946441,90.18451645,5.697945522,1083.405879,Sandy Loam,186,apple
33.0,121.0,203.0,22.45696744,94.76285385,5.605934087,1148.407725,Silty Loam,188,apple
7.0,144.0,195.0,22.96388477,93.58065995,5.85648105,1046.472986,Loam,184,apple
35.0,128.0,205.0,21.07273439,93.56585985,6.041053829,1078.737015,Silty Loam,185,apple
29.0,128.0,198.0,22.44075021,92.70785115,5.685062404,1214.977331,Loam,190,apple
2.0,143.0,196.0,22.71271308,90.45261746,5.669489065,1098.852597,Silty Loam,186,apple
34.0,140.0,198.0,21.70416965,93.44006288,5.751707342,1151.781396,Sandy Loam,188,apple
29.0,144.0,204.0,22.43324518,92.48667725,5.800448951,1191.025189,Loam,189,apple
32.0,141.0,203.0,21.25941052,92.84416234,5.821347769,1090.658471,Loam,186,apple
13.0,144.0,197.0,22.9215706,94.89613443,6.28022267,1056.941544,Silty Loam,185,apple
25.0,143.0,198.0,22.81212536,91.51861705,6.027314401,1078.55225,Silty Loam,185,apple
9.0,137.0,200.0,21.12152071,90.6878768,5.636687393,1028.017203,Loam,184,apple
6.0,144.0,198.0,21.11478672,90.31528693,5.559363609,1045.086618,Silty Loam,184,apple
37.0,126.0,196.0,23.59997268,90.97597665,5.596449493,1071.728191,Silty Loam,185,apple
2.0,120.0,203.0,23.12652652,94.71203306,5.893492999,1086.211833,Silty Loam,186,apple
11.0,143.0,197.0,22.98458907,93.3204487,5.875718516,1221.952483,Sandy Loam,190,apple
10.0,141.0,201.0,22.12659387,90.97818277,6.386021424,1045.412275,Sandy Loam,184,apple
24.0,142.0,202.0,22.53779727,91.48135786,5.710819862,1018.474768,Silty Loam,183,apple
23.0,138.0,195.0,22.49095104,91.70292746,5.795985716,1243.915101,Silty Loam,191,apple
18.0,125.0,204.0,22.35548159,94.47811755,6.046673619,1167.366261,Sandy Loam,188,apple
13.0,121.0,196.0,22.20700989,93.50574163,6.443382913,1201.593771,Sandy Loam,190,apple
26.0,122.0,202.0,22.44516988,94.73763514,5.617227184,1071.843273,Loam,185,apple
28.0,123.0,202.0,22.76643029,92.12438519,6.442289294,1204.359949,Loam,190,apple
26.0,121.0,201.0,22.19109412,90.02575116,6.162034371,1123.126628,Sandy Loam,187,apple
21.0,137.0,196.0,23.6119202,91.70293849,5.812781806,1235.900822,Silty Loam,191,apple
21.0,135.0,198.0,23.86087054,94.92048112,5.765015126,1050.241329,Silty Loam,185,apple
5.0,144.0,205.0,21.42177231,92.62665309,6.184922574,1028.045658,Silty Loam,184,apple
2.0,123.0,205.0,22.36629253,90.78572467,5.739652177,1249.831618,Silty Loam,191,apple
15.0,133.0,199.0,23.99686172,91.61001707,5.824778636,1176.102915,Loam,189,apple
31.0,130.0,198.0,21.80129837,92.73446667,5.554823557,1200.586671,Sandy Loam,190,apple
25.0,143.0,200.0,23.80436344,92.80441624,6.024248787,1006.192543,Silty Loam,183,apple
16.0,143.0,204.0,23.71475278,91.53331177,5.631333387,1218.961665,Loam,190,apple
19.0,122.0,202.0,23.34467359,90.37981478,5.811975094,1128.954016,Silty Loam,187,apple
10.0,125.0,196.0,22.31253665,90.03577124,5.730557448,1130.688155,Sandy Loam,187,apple
20.0,139.0,202.0,23.50201428,92.21083961,5.66999105,1079.868949,Loam,185,apple
28.0,123.0,198.0,23.46260321,91.45665004,5.682751473,1117.763395,Sandy Loam,187,apple
28.0,136.0,200.0,23.06204373,92.39544055,6.245858905,1147.399101,Sandy Loam,188,apple
2.0,131.0,199.0,22.47420512,91.22759742,6.017370134,1242.179699,Loam,191,apple
2.0,140.0,197.0,22.69780133,92.82223419,5.53456749,1050.508234,Loam,185,apple
27.0,138.0,201.0,23.66682067,93.90191078,5.952367662,1054.004751,Loam,185,apple
30.0,127.0,204.0,22.50050273,92.45878335,6.126436584,1009.343903,Loam,183,apple
32.0,145.0,203.0,23.83053666,90.84422164,6.406818518,1095.966791,Loam,186,apple
29.0,139.0,205.0,23.64142354,93.74461474,6.155939453,1166.912176,Loam,188,apple
26.0,126.0,195.0,21.41363812,92.99124545,5.878568981,1183.979065,Loam,189,apple
40.0,136.0,202.0,22.85267372,94.5764581,5.935336308,1175.314026,Silty Loam,189,apple
6.0,124.0,200.0,22.98208095,93.84505029,5.971332179,1095.852253,Sandy Loam,186,apple
35.0,138.0,200.0,21.19909519,90.80819418,5.67130617,1036.838922,Loam,184,apple
17.0,136.0,196.0,23.87192332,90.49939035,5.882155988,1030.548094,Silty Loam,184,apple
33.0,134.0,205.0,21.0365275,94.33919546,6.08551916,1147.412734,Silty Loam,188,apple
16.0,143.0,197.0,22.61711614,93.51978375,5.90402645,1169.256766,Silty Loam,188,apple
27.0,120.0,200.0,21.45278675,90.74531921,6.110218826,1167.036582,Sandy Loam,188,apple
29.0,145.0,205.0,22.81227579,92.12992101,6.212302608,1093.383552,Loam,186,apple
3.0,141.0,197.0,21.98141856,91.12719303,6.142803397,1154.789148,Silty Loam,188,apple
15.0,123.0,204.0,22.52709326,92.54780429,6.365972688,1153.830068,Sandy Loam,188,apple
5.0,136.0,195.0,22.35628673,91.92360477,6.264202804,1077.697413,Sandy Loam,185,apple
10.0,136.0,204.0,21.19852186,92.15595143,6.276198595,1058.554351,Sandy Loam,185,apple
7.0,141.0,195.0,23.8812458,93.45067555,5.514253142,1049.116663,Silty Loam,184,apple
2.0,129.0,201.0,22.78234161,94.36803516,5.682343744,1221.449949,Loam,190,apple
29.0,138.0,197.0,22.19055385,92.43764169,5.830892252,1216.622761,Silty Loam,190,apple
30.0,137.0,200.0,22.91430043,90.70475565,5.603413172,1186.044645,Silty Loam,189,apple
29.0,132.0,204.0,23.08950736,90.22507299,6.0967531,1082.166601,Loam,186,apple
14.0,139.0,197.0,21.72484506,92.83975602,6.056529526,1216.961761,Loam,190,apple
18.0,125.0,203.0,22.44307715,91.59234006,6.160267496,1025.565807,Loam,184,apple
33.0,143.0,204.0,21.1316077,91.95769858,5.814434775,1225.391946,Sandy Loam,190,apple
40.0,144.0,196.0,22.71750705,92.25479855,5.987262638,1070.289866,Loam,185,apple
9.0,143.0,197.0,23.75033085,92.88160462,5.570020684,1176.602827,Silty Loam,189,apple
38.0,135.0,203.0,23.76121837,93.661643,5.965551311,1008.25956,Loam,183,apple
28.0,130.0,196.0,22.13450646,94.67695747,6.062356467,1129.203223,Silty Loam,187,apple
35.0,142.0,203.0,21.17089176,90.23730166,5.895319002,1236.495149,Sandy Loam,191,apple
12.0,129.0,205.0,22.36238282,91.15761594,6.119432215,1186.832725,Silty Loam,189,apple
1.0,135.0,203.0,22.77856513,92.70124029,5.624203283,1137.759219,Silty Loam,187,apple
0.0,145.0,205.0,21.22503442,90.09877774,5.52078314,1139.760462,Loam,187,apple
31.0,121.0,201.0,23.15791104,90.34396882,5.731535258,1107.12841,Loam,186,apple
35.0,131.0,203.0,22.42776057,93.91722423,5.893490899,1027.230739,Silty Loam,184,apple
29.0,140.0,195.0,23.64082979,90.95257927,5.560521058,1167.431319,Loam,188,apple
33.0,138.0,198.0,22.29423493,90.69033986,6.222390798,1227.418744,Sandy Loam,190,apple
14.0,140.0,197.0,23.35225078,90.90054697,6.071255131,1130.381382,Sandy Loam,187,apple
35.0,145.0,195.0,22.03911546,94.58075845,6.231950009,1109.804014,Loam,186,apple
40.0,120.0,197.0,23.80593812,92.48879468,5.889480679,1196.335548,Sandy Loam,189,apple
25.0,132.0,198.0,22.31944084,90.85174383,5.732757516,1001.173443,Loam,183,apple
31.0,137.0,196.0,22.14464104,93.82567435,6.400321212,1206.310784,Silty Loam,190,apple
36.0,144.0,196.0,23.65167552,94.50528753,6.496934492,1153.611268,Silty Loam,188,apple
10.0,140.0,197.0,22.16939473,90.27185592,6.229498836,1244.683112,Sandy Loam,191,apple
22.0,30.0,12.0,15.78144173,92.51077745,6.354006744,1190.35002,Sandy Loam,219,orange
37.0,6.0,13.0,26.03097313,91.50819306,7.511755068,1012.847738,Sandy Loam,213,orange
27.0,13.0,6.0,13.36050601,91.35608208,7.335158382,1112.266885,Loam,217,orange
7.0,16.0,9.0,18.87957654,92.04304496,7.813916603,1146.659511,Red Volcanic,218,orange
20.0,7.0,9.0,29.47741671,91.57802915,7.129136941,1111.727497,Loam,217,orange
26.0,27.0,10.0,28.06903173,92.91487288,6.079998496,1141.339416,Red Volcanic,218,orange
5.0,23.0,15.0,25.66901098,92.04670813,7.408939392,1125.424199,Sandy Loam,217,orange
0.0,18.0,14.0,29.77149434,92.00719952,7.207991261,1144.161786,Red Volcanic,218,orange
39.0,24.0,14.0,30.55472573,90.90343769,7.189259647,1060.711985,Loam,215,orange
13.0,23.0,6.0,23.96147583,90.26408017,7.365338111,1026.958703,Sandy Loam,214,orange
21.0,17.0,15.0,23.98289638,91.5473145,7.455991072,1184.901697,Loam,219,orange
33.0,12.0,8.0,25.26052689,90.31153735,6.822282114,1173.695296,Loam,219,orange
6.0,9.0,12.0,31.08368929,90.14362642,7.028746406,1096.894658,Red Volcanic,216,orange
19.0,7.0,10.0,14.78003032,91.22062116,6.118430299,1001.961762,Loam,213,orange
24.0,18.0,6.0,26.56608303,94.45239715,6.285312759,1163.796525,Red Volcanic,218,orange
9.0,11.0,8.0,24.85903405,94.39000473,6.559236744,1117.803734,Sandy Loam,217,orange
31.0,8.0,7.0,34.51465139,93.63812684,7.163245982,1035.684926,Red Volcanic,214,orange
22.0,17.0,5.0,24.12188673,90.72351622,6.945562889,1028.35632,Sandy Loam,214,orange
13.0,5.0,8.0,23.85340379,90.10522549,7.474710503,1039.23226,Red Volcanic,214,orange
16.0,8.0,9.0,24.60297538,91.28408653,7.601189843,1112.948115,Loam,217,orange
4.0,13.0,6.0,15.63211033,94.25966183,7.561143224,1014.705704,Red Volcanic,213,orange
0.0,25.0,14.0,19.33516809,91.97978938,6.361671475,1164.50422,Red Volcanic,218,orange
8.0,7.0,10.0,28.2620488,91.98317355,6.929216014,1052.132259,Sandy Loam,215,orange
4.0,23.0,5.0,22.67594476,93.36348717,7.477935216,1103.332655,Loam,216,orange
33.0,14.0,8.0,21.03200078,92.9641969,7.684420446,1106.823944,Red Volcanic,216,orange
30.0,7.0,15.0,33.23453301,91.06053924,7.825531916,1157.659902,Loam,218,orange
21.0,29.0,12.0,22.30318989,92.15987039,6.438668989,1173.688104,Red Volcanic,219,orange
11.0,14.0,5.0,11.50322938,94.8933184,6.946354724,1155.683776,Red Volcanic,218,orange
9.0,8.0,15.0,14.34320488,94.35734702,7.994465371,1102.223123,Loam,216,orange
5.0,18.0,14.0,33.1056981,93.48447453,7.434118807,1191.709113,Red Volcanic,219,orange
29.0,25.0,14.0,30.49183837,90.4582865,7.781988584,1133.302105,Loam,217,orange
33.0,12.0,15.0,30.25578031,92.03272799,6.052318465,1167.173125,Red Volcanic,218,orange
8.0,16.0,6.0,12.22816189,90.26457428,7.106650373,1084.161706,Sandy Loam,216,orange
15.0,14.0,8.0,10.01081312,90.22399223,6.22094286,1193.941064,Loam,219,orange
16.0,7.0,8.0,22.79196751,90.60901895,6.420457311,1165.084074,Red Volcanic,218,orange
0.0,12.0,7.0,20.18432263,90.65458473,6.969249676,1168.130969,Red Volcanic,218,orange
5.0,25.0,6.0,30.72119881,94.01331956,6.011302181,1068.118019,Sandy Loam,215,orange
6.0,8.0,11.0,24.35590861,92.39651663,6.600948788,1196.946577,Loam,219,orange
10.0,5.0,5.0,21.21306973,91.35349216,7.817846496,1129.834361,Red Volcanic,217,orange
1.0,17.0,6.0,10.78689755,91.38411917,6.8198271,1175.293447,Sandy Loam,219,orange
1.0,30.0,10.0,11.89925671,91.34663797,7.291405641,1035.771468,Red Volcanic,214,orange
0.0,23.0,15.0,22.56664172,93.37488907,7.598729065,1098.585753,Loam,216,orange
24.0,27.0,9.0,18.86883219,93.24688124,6.157135092,1193.936976,Red Volcanic,219,orange
36.0,11.0,13.0,17.34083741,93.04897191,7.1917274,1127.194284,Red Volcanic,217,orange
40.0,21.0,8.0,34.90665289,92.87820148,7.418761774,1021.906333,Red Volcanic,214,orange
40.0,22.0,6.0,24.53610067,91.90997228,6.488221135,1159.787989,Red Volcanic,218,orange
32.0,18.0,13.0,13.8377282,91.74780462,6.044167236,1079.873218,Sandy Loam,215,orange
9.0,10.0,10.0,22.3551049,93.52211892,6.010391864,1015.164589,Sandy Loam,213,orange
13.0,16.0,8.0,34.74004942,93.12316972,6.949838549,1001.967854,Loam,213,orange
